,,,,,Spongebob Squarepants / Fairly Odd Parents Double Pack
,,,,,SpongeBob SquarePants featuring Nicktoons: Globs of Doom
,,,,,SpongeBob SquarePants: Creature from the Krusty Krab
,,,,,SpongeBob SquarePants: Double Pack
,,,,,SpongeBob SquarePants: Game Boy Advance Video Volume 1
,,,,,SpongeBob SquarePants: Game Boy Advance Video Volume 2
,,,,,SpongeBob SquarePants: Game Boy Advance Video Volume 3
,,,,,"SpongeBob SquarePants: Lights, Camera, Pants!"
,,,,,SpongeBob SquarePants: The Yellow Avenger
,,,,,SpongeBob's Atlantis SquarePantis
,,,,,Spore
,,,,,Spore Creatures
,,,,,SPRay
,,,,,Sprint Cars: Road to Knoxville
,,,,,Sprung - A Game Where Everyone Scores
,,,,,Spy Fox in Dry Cereal
,,,,,Spy Games: Elevator Mission
,,,,,Spy Hunter / Super Sprint
,,,,,Spy Hunter: Nowhere To Run
,,,,,Spy vs Spy
,,,,,Spyro Orange: The Cortex Conspiracy
,,,,,Spyro: A Hero's Tail
,,,,,Spyro: Shadow Legacy
,,,,,SRS: Street Racing Syndicate
,,,,,SSX Blur
,,,,,SSX On Tour
,,,,,Stacked with Daniel Negreanu
,,,,,Star Fox Command
,,,,,Star Fox: Assault
,,,,,Star Ocean: First Departure
,,,,,Star Ocean: Second Evolution
,,,,,Star Trek: Conquest
,,,,,Star Trek: Legacy
,,,,,Star Trek: Shattered Universe
,,,,,Star Trek: Tactical Assault
,,,,,Star Wars Battlefront: Renegade Squadron
,,,,,Star Wars Episode III: Revenge of the Sith
,,,,,Star Wars Knights of the Old Republic II: The Sith Lords
,,,,,Star Wars The Clone Wars: Jedi Alliance
,,,,,Star Wars The Clone Wars: Lightsaber Duels
,,,,,Star Wars Trilogy: Apprentice of the Force
,,,,,Star Wars: Battlefront
,,,,,Star Wars: Battlefront II
,,,,,Star Wars: Empire at War
,,,,,Star Wars: Empire at War - Forces of Corruption
,,,,,Star Wars: Empire at War - Gold Pack
,,,,,Star Wars: Lethal Alliance
,,,,,Star Wars: Republic Commando
,,,,,Star Wars: The Force Unleashed
,,,,,Starship Troopers
,,,,,State of Emergency 2
,,,,,Steambot Chronicles
,,,,,Steambot Chronicles: Battle Tournament
,,,,,Steel Battalion: Line of Contact
,,,,,Stella Deus: The Gate of Eternity
,,,,,Still Life
,,,,,Stolen
,,,,,Story Hour: Adventures
,,,,,Story Hour: Fairy Tales
,,,,,Stranglehold
,,,,,Strawberry Shortcake: Game Boy Advance Video Volume 1
,,,,,Strawberry Shortcake: Strawberryland Games
,,,,,Strawberry Shortcake: Summertime Adventure
,,,,,Street Fighter Alpha 3 MAX
,,,,,Street Fighter Anniversary Collection
,,,,,Street Jam Basketball
,,,,,Street Supremacy
,,,,,Strike Force Bowling
,,,,,Stronghold 2 Deluxe
,,,,,Stronghold Crusader Extreme
,,,,,Stronghold Legends
,,,,,Stuart Little 3: Big Photo Adventure
,,,,,Stubbs the Zombie in Rebel Without a Pulse
,,,,,Stuntman: Ignition
,,,,,Style Book: Cinnamoroll
,,,,,Style Book: Junior City
,,,,,Style Savvy
,,,,,Sudeki
,,,,,Sudoku Fever
,,,,,Sudoku Gridmaster
,,,,,Sudoku Gridmaster (JP sales)
,,,,,Sudoku Mania
,,,,,Sudokuro
,,,,,Sugar + Spice! Anoko no Suteki na Nanimokamo
,,,,,Suikoden IV
,,,,,Suikoden Tactics
,,,,,Suikoden Tierkreis
,,,,,Suikoden V
,,,,,Summer Athletics
,,,,,Summer Athletics: The Ultimate Challenge
,,,,,Summer Athletics: The Ultimate Challenge (Others sales)
,,,,,Summer Athletics: The Ultimate Challenge (US sales)
,,,,,Summer Sports 2: Island Sports Party
,,,,,Summer Sports: Paradise Island
,,,,,Summer Sports: Paradise Island (Others sales)
,,,,,Summon Night
,,,,,Summon Night 2
,,,,,Summon Night 4
,,,,,Summon Night Craft Sword Monogatari: Hajimari no Ishi
,,,,,Summon Night EX-Thesis: Yoake no Tsubasa
,,,,,Summon Night: Twin Age
,,,,,Super Army War
,,,,,Super Black Bass Fishing
,,,,,Super Collapse! 3
,,,,,Super Collapse! II
,,,,,Super Dodgeball Brawlers
,,,,,Super Dodgeball Brawlers (jp sales)
,,,,,Super Dragon Ball Z
,,,,,Super Fruit Fall
,,,,,Super Mario 64
,,,,,Super Mario Galaxy
,,,,,Super Mario Strikers
,,,,,Super Monkey Ball Adventure
,,,,,Super Monkey Ball Deluxe
,,,,,Super Monkey Ball: Banana Blitz
,,,,,Super Monkey Ball: Touch & Roll
,,,,,Super Paper Mario
,,,,,Super PickUps
,,,,,Super Princess Peach
,,,,,Super Robot Monkey Team: Game Boy Advance Video Volume 1
,,,,,Super Robot Taisen A Portable
,,,,,Super Robot Taisen J
,,,,,Super Robot Taisen MX
,,,,,Super Robot Taisen MX Portable
,,,,,Super Robot Taisen OG Saga: Endless Frontier
,,,,,Super Robot Taisen OG Saga: Endless Frontier (JP sales)
,,,,,Super Robot Taisen OG: Original Generations
,,,,,Super Robot Taisen OG: Original Generations Gaiden
,,,,,Super Robot Taisen W
,,,,,Super Robot Taisen XO
,,,,,Super Robot Taisen Z
,,,,,Super Robot Taisen: Scramble Commander the 2nd
,,,,,Super Smash Bros. Brawl
,,,,,Super Swing Golf
,,,,,Super Swing Golf Season 2
,,,,,Superman Returns
,,,,,Supreme Commander
,,,,,Supreme Commander: Forged Alliance
,,,,,Surf's Up
,,,,,Suujin Taisen
,,,,,Suzuki Super-Bikes II: Riding Challenge
,,,,,Suzuki TT Superbikes
,,,,,Suzumiya Haruhi no Tomadoi
,,,,,Suzumiya Haruhi no Yakusoku
,,,,,SWAT 4
,,,,,SWAT: Target Liberty
,,,,,Syberia
,,,,,Syberia II
,,,,,Syphon Filter: Dark Mirror
,,,,,Syphon Filter: Logan's Shadow
,,,,,Syphon Filter: The Omega Strain
,,,,,System 3 presents Ferrari Challenge Trofeo Pirelli
,,,,,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai
,,,,,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku
,,,,,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku
,,,,,Tabi no Yubisashi Kaiwachou DS: DS Series 4 America
,,,,,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch
,,,,,Taiko Drum Master
,,,,,Taiko no Tatsujin DS: Touch de Dokodon!
,,,,,Taiko no Tatsujin Portable 2
,,,,,Taiko no Tatsujin Wii
,,,,,Taiko no Tatsujin: Go! Go! Godaime
,,,,,Taito Legends
,,,,,Taito Legends 2
,,,,,Taito Legends Power Up
,,,,,Tak 2: The Staff of Dreams
,,,,,Tak and the Guardians of Gross
,,,,,Tak: Mojo Mistake
,,,,,Tak: The Great Juju Challenge
,,,,,Tales of Destiny
,,,,,Tales of Destiny 2
,,,,,Tales of Eternia
,,,,,Tales of Fandom Vol.2
,,,,,Tales of Hearts
,,,,,Tales of Innocence
,,,,,Tales of Legendia
,,,,,Tales of Phantasia (PS1 & PSP Versions)
,,,,,Tales of Rebirth
,,,,,Tales of Symphonia: Dawn of the New World
,,,,,Tales of the Abyss
,,,,,Tales of the Tempest
,,,,,Tales of the World: Radiant Mythology
,,,,,Tales of Vesperia
,,,,,TalkMan
,,,,,TalkMan (Japan)
,,,,,Tamagotchi Connection: Corner Shop
,,,,,Tamagotchi Connection: Corner Shop 2
,,,,,Tamagotchi Connection: Corner Shop 3
,,,,,Tamagotchi no Appare! Niji Venture
,,,,,Tamagotchi no KiraKira Omisecchi
,,,,,Tamagotchi Party On!
,,,,,Tank Beat
,,,,,Tantei Jinguuji Saburo DS: Kienai Kokoro
,,,,,Tao Adventure: Curse Demon
,,,,,Target: Terror
,,,,,Tatsunoko vs. Capcom: Cross Generation of Heroes
,,,,,Tears to Tiara: Garland of the Earth
,,,,,Tecmo Bowl: Kickoff
,,,,,Tecmo Classic Arcade
,,,,,Teen Titans
,,,,,Teenage Mutant Ninja Turtles
,,,,,Teenage Mutant Ninja Turtles 2: Battle Nexus
,,,,,Teenage Mutant Ninja Turtles 3: Mutant Nightmare
,,,,,Teenage Mutant Ninja Turtles Double Pack
,,,,,Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1
,,,,,Teenage Zombies: Invasion of the Alien Brain Thingys
,,,,,Tekken 5
,,,,,Ten Pin Alley 2
,,,,,Tenchu Z
,,,,,Tenchu: Dark Secret
,,,,,Tenchu: Fatal Shadows
,,,,,Tenchu: Return From Darkness
,,,,,Tenchu: Shadow Assassins
,,,,,Tengai Makyo: Dai Yon no Mokushiroku
,,,,,Tengen Toppa Gurren-Lagann
,,,,,Tenka-bito
,,,,,Tennis no Oji-Sama: 2005 Crystal Drive
,,,,,Tennis no Oji-Sama: Card Hunter
,,,,,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic
,,,,,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret
,,,,,Tennis no Oji-Sama: Driving Smash! Side King
,,,,,Tenshou Gakuen Gekkouroku
,,,,,Terminator 3: The Redemption
,,,,,Test Drive Unlimited
,,,,,Test Drive: Eve of Destruction
,,,,,Tetris DS
,,,,,Tetris Evolution
,,,,,Texas Hold 'Em Poker
,,,,,Texas Hold 'Em Poker DS
,,,,,That's So Raven
,,,,,That's So Raven 2: Supernatural Style
,,,,,That's So Raven: Psychic on the Scene
,,,,,The Adventures of Darwin
,,,,,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies
,,,,,The Ant Bully
,,,,,The Bard's Tale
,,,,,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%
,,,,,The Bee Game
,,,,,The Berenstain Bears and the Spooky Old Tree
,,,,,The Bible Game
,,,,,The BIGS
,,,,,The Cat in the Hat
,,,,,The Cheetah Girls
,,,,,The Cheetah Girls: Passport to Stardom
,,,,,The Cheetah Girls: Pop Star Sensations
,,,,,The Chronicles of Narnia: Prince Caspian
,,,,,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"
,,,,,The Club
,,,,,The Con
,,,,,The Conveni 4
,,,,,The Da Vinci Code
,,,,,The Dark Spire
,,,,,The Darkness
,,,,,The Dog Island
,,,,,The Dukes of Hazzard: Return of the General Lee
,,,,,The Elder Scrolls IV: Oblivion
,,,,,The Eye of Judgment
,,,,,The Fairly Odd Parents: Clash with the Anti-World
,,,,,The Fairly Odd Parents: Game Boy Advance Video Volume 1
,,,,,The Fairly Odd Parents: Game Boy Advance Video Volume 2
,,,,,The Fairly Odd Parents: Shadow Showdown
,,,,,The Fast and the Furious
,,,,,The Game of Life / Yahtzee / Payday
,,,,,The Getaway: Black Monday
,,,,,The Godfather
,,,,,The Godfather (JP sales)
,,,,,The Godfather (old US sales)
,,,,,The Godfather (US & Others sales)
,,,,,The Godfather (US sales)
,,,,,The Godfather: Blackhand Edition
,,,,,The Godfather: Dons Edition
,,,,,The Godfather: Mob Wars
,,,,,The Golden Compass
,,,,,The Grim Adventures of Billy & Mandy
,,,,,The Guy Game
,,,,,The History Channel: Battle for the Pacific
,,,,,The History Channel: Civil War - A Nation Divided
,,,,,The History Channel: Civil War - Secret Missions
,,,,,The House of the Dead 2 & 3 Return
,,,,,The Hustle: Detroit Streets
,,,,,The Idolm@ster
,,,,,The Idolm@ster: Live for You!
,,,,,The Incredible Hulk
,,,,,The Incredible Hulk: Ultimate Destruction
,,,,,The Incredibles
,,,,,The Incredibles: Rise of the Underminer
,,,,,The King of Fighters 02/03
,,,,,The King of Fighters 2006
,,,,,The King of Fighters '98 Ultimate Match
,,,,,The King of Fighters Collection: The Orochi Saga
,,,,,The King of Fighters Collection: The Orochi Saga (JP sales)
,,,,,The King of Fighters NeoWave
,,,,,The King of Fighters XI
,,,,,The Land Before Time: Into the Mysterious Beyond
,,,,,The Last Remnant
,,,,,The Legend of Heroes II: Prophecy of the Moonlight Witch
,,,,,The Legend of Heroes III: Song of the Ocean
,,,,,The Legend of Heroes: A Tear of Vermillion
,,,,,The Legend of Heroes: Trails in the Sky First Chapter
,,,,,The Legend of Heroes: Trails in the Sky Second Chapter
,,,,,The Legend of Heroes: Trails in the Sky Third Chapter
,,,,,The Legend of Kage 2
,,,,,The Legend of Spyro: A New Beginning
,,,,,The Legend of Spyro: Dawn of the Dragon
,,,,,The Legend of Spyro: The Eternal Night
,,,,,The Legend of Zelda: Four Swords Adventures
,,,,,The Legend of Zelda: Phantom Hourglass
,,,,,The Legend of Zelda: The Minish Cap
,,,,,The Legend of Zelda: Twilight Princess
,,,,,The Legendary Starfy
,,,,,The Lord of the Rings Online: Mines of Moria
,,,,,The Lord of the Rings: The Battle for Middle-Earth
,,,,,The Lord of the Rings: The Battle for Middle-Earth II
,,,,,The Lord of the Rings: The Third Age
,,,,,The Matrix: Path of Neo
,,,,,The Monkey King: The Legend Begins
,,,,,The Movies
,,,,,The Mummy: Tomb of the Dragon Emperor
,,,,,The Naked Brothers Band: The Video Game
,,,,,The New York Times Crosswords
,,,,,The Nightmare of Druaga: Fushigino Dungeon
,,,,,The Orange Box
,,,,,The Outfit
,,,,,The Polar Express
,,,,,The Price is Right
,,,,,The Professor's Brain Trainer: Logic
,,,,,The Punisher
,,,,,The Quest Trio
,,,,,The Rise of the Argonauts
,,,,,The Rub Rabbits!
,,,,,The Settlers
,,,,,The Settlers II 10th Anniversary
,,,,,The Settlers: Rise of an Empire
,,,,,The Simpsons Game
,,,,,The Sims 2
,,,,,The Sims 2: Apartment Life
,,,,,The Sims 2: Apartment Pets
,,,,,The Sims 2: Bon Voyage
,,,,,The Sims 2: Castaway
,,,,,The Sims 2: Family Fun Stuff
,,,,,The Sims 2: Glamour Life Stuff
,,,,,The Sims 2: Happy Holiday Stuff
,,,,,The Sims 2: Ikea Home Stuff
,,,,,The Sims 2: Nightlife
,,,,,The Sims 2: Open for Business
,,,,,The Sims 2: Pets
,,,,,The Sims 2: Seasons
,,,,,The Sims 2: University
,,,,,The Sims: Complete Collection
,,,,,The Sky Crawlers: Innocent Aces
,,,,,The Spiderwick Chronicles
,,,,,The SpongeBob SquarePants Movie
,,,,,The Suffering
,,,,,The Suffering: Ties That Bind
,,,,,The Suite Life of Zack & Cody: Circle of Spies
,,,,,The Suite Life of Zack & Cody: Tipton Trouble
,,,,,The Tale of Despereaux
,,,,,The Urbz: Sims in the City
,,,,,The Urbz: Sims in the City (all regions sales)
,,,,,The Urbz: Sims In the City (US weekly sales)
,,,,,The Void
,,,,,The Warriors
,,,,,The Wild West
,,,,,The Witcher
,,,,,The Witcher: Enhanced Edition
,,,,,The Wizard of Oz: Beyond The Yellow Brick Road
,,,,,The World Ends With You
,,,,,The X Files: Resist or Serve
,,,,,Theatre Of War
,,,,,Theme Park
,,,,,Theresia...
,,,,,Thief: Deadly Shadows
,,,,,Thomas the Tank Engine & Friends
,,,,,Thrillville
,,,,,Thrillville: Off the Rails
,,,,,Thunder Alley
,,,,,Thunder Force VI
,,,,,Thunderbirds
,,,,,Tiger Woods PGA Tour
,,,,,Tiger Woods PGA Tour 06
,,,,,Tiger Woods PGA Tour 07
,,,,,Tiger Woods PGA Tour 08
,,,,,Tiger Woods PGA Tour 09
,,,,,Tiger Woods PGA Tour 09 All-Play
,,,,,Tiger Woods PGA Tour 2005
,,,,,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge
,,,,,Tim Burton's The Nightmare Before Christmas: The Pumpkin King
,,,,,Time Crisis 4
,,,,,Time Crisis: Crisis Zone
,,,,,Time Hollow
,,,,,TimeShift
,,,,,TimeSplitters: Future Perfect
,,,,,Titan Quest
,,,,,TMNT
,,,,,TMNT: Mutant Melee
,,,,,TNA iMPACT!
,,,,,To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen
,,,,,To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen
,,,,,TOCA Race Driver 2
,,,,,TOCA Race Driver 2: Ultimate Racing Simulator
,,,,,TOCA Race Driver 3
,,,,,TOEIC Test Training DS
,,,,,Togainu no Chi: True Blood
,,,,,Tokimeki Memorial Girl's Side 2nd Kiss
,,,,,Tokimeki Memorial: Girls Side 1st Love
,,,,,Tokimeki Memorial: Girl's Side 2nd Season
,,,,,Tokobot
,,,,,Tokyo Beat Down
,,,,,Tokyo Friend Park II DS
,,,,,Tokyo Majin Gakuen: Kenfuuchou
,,,,,Tokyo Xtreme Racer Advance
,,,,,Tom and Jerry Tales
,,,,,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales)
,,,,,Tom Clancy's Classic Trilogy
,,,,,Tom Clancy's EndWar
,,,,,Tom Clancy's Ghost Recon 2
,,,,,Tom Clancy's Ghost Recon 2: Summit Strike
,,,,,Tom Clancy's Ghost Recon Advanced Warfighter
,,,,,Tom Clancy's Ghost Recon Advanced Warfighter 2
,,,,,Tom Clancy's Ghost Recon: Advanced Warfighter
,,,,,Tom Clancy's Ghost Recon: Jungle Storm
,,,,,Tom Clancy's Rainbow Six 3
,,,,,Tom Clancy's Rainbow Six 3: Black Arrow
,,,,,Tom Clancy's Rainbow Six: Lockdown
,,,,,Tom Clancy's Rainbow Six: Vegas
,,,,,Tom Clancy's Rainbow Six: Vegas 2
,,,,,Tom Clancy's Splinter Cell: Chaos Theory
,,,,,Tom Clancy's Splinter Cell: Double Agent
,,,,,Tom Clancy's Splinter Cell: Essentials
,,,,,Tom Clancy's Splinter Cell: Pandora Tomorrow
,,,,,Tomb Raider: Anniversary
,,,,,Tomb Raider: Legend
,,,,,Tomb Raider: Underworld
,,,,,Tomoyo After: It's a Wonderful Life CS Edition
,,,,,Tony Hawk's American Sk8land
,,,,,Tony Hawk's American Wasteland
,,,,,Tony Hawk's American Wasteland (Old all region sales)
,,,,,Tony Hawk's American Wasteland (Weekly american sales)
,,,,,Tony Hawk's Downhill Jam
,,,,,Tony Hawk's Motion
,,,,,Tony Hawk's Project 8
,,,,,Tony Hawk's Proving Ground
,,,,,Tony Hawk's Underground 2
,,,,,Tony Hawk's Underground 2 Remix
,,,,,Too Human
,,,,,Top Gear RPM Tuning
,,,,,Top Gun
,,,,,Top Gun: Combat Zones
,,,,,Top Spin
,,,,,Top Spin 2
,,,,,Top Spin 3
,,,,,Torino 2006
,,,,,Tork: Prehistoric Punk
,,,,,Total Overdose: A Gunslinger's Tale in Mexico
,,,,,Totally Spies!
,,,,,Totally Spies! 2: Undercover
,,,,,Totally Spies! Totally Party
,,,,,Tottadoo! Yoiko no Mujintou Seikatsu
,,,,,Touch Detective
,,,,,Touch Detective (JP sales)
,,,,,Touch Detective 2 1/2
,,,,,Touch Mechanic
,,,,,Touch the Dead
,,,,,TouchMaster
,,,,,TouchMaster 2
,,,,,Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable
,,,,,Tourist Trophy: The Real Riding Simulator
,,,,,Toy Shop
,,,,,Trace Memory
,,,,,TrackMania DS
,,,,,Transformers
,,,,,TransFormers Animated: The Game
,,,,,Transformers: Autobots / Decepticons
,,,,,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)"
,,,,,Trapt
,,,,,Trauma Center: New Blood
,,,,,Trauma Center: Second Opinion
,,,,,Trauma Center: Under the Knife
,,,,,Trauma Center: Under the Knife 2
,,,,,Travel Coach: Europe 1
,,,,,Travel Games For Dummies
,,,,,Treasure Gaust: Gaust Diver Crimson Red / Deep Purple
,,,,,Trigger Man
,,,,,Triggerheart Exelica
,,,,,Tringo
,,,,,Trivial Pursuit unhinged
,,,,,Trollz: Hair Affair!
,,,,,Tron 2.0: Killer App
,,,,,Tropix
,,,,,True Crime: New York City
,,,,,True Swing Golf
,,,,,Tsumiki: Block Drop Mania
,,,,,Tsuyo Kiss: Mighty Heart
,,,,,Turn It Around
,,,,,Turning Point: Fall of Liberty
,,,,,Turok
,,,,,TV Show King Party
,,,,,Twilight Syndrome: Kinjiratera Toshi Densetsu
,,,,,Twin Strike: Operation Thunder
,,,,,Twisted Metal: Head On
,,,,,Two Worlds
,,,,,Ty the Tasmanian Tiger 2: Bush Rescue
,,,,,Ty the Tasmanian Tiger 3: Night of the Quinkan
,,,,,Tycoon City: New York
,,,,,Uchi no 3 Shimai DS
,,,,,Uchuu Keiji Tamashii: The Space Sheriff Spirits
,,,,,UEFA Champions League 2006-2007
,,,,,UEFA Euro 2004: Portugal
,,,,,UEFA Euro 2008 Austria-Switzerland
,,,,,UFC: Sudden Impact
,,,,,UFO: Trilogy
,,,,,Ultimate Band
,,,,,Ultimate Block Party
,,,,,Ultimate Board Game Collection
,,,,,Ultimate Card Games DS
,,,,,Ultimate Duck Hunting: Hunting & Retrieving Ducks
,,,,,Ultimate Ghosts 'n Goblins
,,,,,Ultimate Ghosts 'n Goblins (JP sales)
,,,,,Ultimate I Spy
,,,,,Ultimate Mortal Kombat
,,,,,Ultimate Puzzle Games
,,,,,Ultimate Puzzle Games: Sudoku Edition
,,,,,Ultimate Shooting Collection
,,,,,Ultimate Spider-Man
,,,,,Ultra Bust-A-Move
,,,,,Ultraman Fighting Evolution 0
,,,,,Ultraman Fighting Evolution 3
,,,,,Uncharted: Drake's Fortune
,,,,,Under the Skin
,,,,,Underground Pool
,,,,,Universe at War: Earth Assault
,,,,,UNO / Skip-Bo / UNO Freefall
,,,,,UNO 52
,,,,,Unou no Tatsujin: Soukai! Machigai Museum 2
,,,,,Unreal Anthology
,,,,,Unreal II: The Awakening
,,,,,Unreal Tournament 2004
,,,,,Unreal Tournament III
,,,,,Unsolved Crimes
,,,,,Untold Legends: Brotherhood of the Blade
,,,,,Untold Legends: Dark Kingdom
,,,,,Untold Legends: The Warriors Code
,,,,,Urban Chaos: Riot Response
,,,,,Urban Reign
,,,,,USA Today Crossword Challenge
,,,,,Utawarerumono: Chiriyukusha e no Komoriuta
,,,,,Valhalla Knights
,,,,,Valhalla Knights 2
,,,,,Valkyria Chronicles
,,,,,Valkyrie Profile 2: Silmeria
,,,,,Valkyrie Profile: Covenant of the Plume
,,,,,Valkyrie Profile: Lenneth
,,,,,Vampire Rain
,,,,,Vampire Rain: Altered Species
,,,,,Van Helsing
,,,,,Vantage Master Portable
,,,,,Vegas Casino
,,,,,Victorious Boxers: Revolution
,,,,,Vietcong: Purple Haze
,,,,,Viewtiful Joe
,,,,,Viewtiful Joe 2
,,,,,Viewtiful Joe: Double Trouble!
,,,,,Viewtiful Joe: Red Hot Rumble
,,,,,Viking: Battle for Asgard
,,,,,Virtua Fighter 5
,,,,,Virtua Fighter 5 Online
,,,,,Virtua Pro Football
,,,,,Virtua Tennis 3
,,,,,Virtua Tennis: World Tour (jp sales)
,,,,,Virtua Tennis: World Tour (US & Others sales)
,,,,,Virtual Pool: Tournament Edition
,,,,,Vitamin X
,,,,,Vitamin X Evolution
,,,,,Vitamin Y
,,,,,Viva Pinata
,,,,,Viva Pinata: Party Animals
,,,,,Viva Pinata: Pocket Paradise
,,,,,Viva Pinata: Trouble in Paradise
,,,,,Wacky Races: Crash & Dash
,,,,,Wade Hixton's Counter Punch
,,,,,Wallace & Gromit: Curse of the Were-Rabbit
,,,,,Wall-E
,,,,,Walt Disney Pictures Presents Enchanted
,,,,,Walt Disney Pictures Presents: The Wild
,,,,,Wangan Midnight
,,,,,Wangan Midnight Portable
,,,,,Wantame Fortune Channel
,,,,,Wantame Music Channel: Doko Demo Style
,,,,,"Warhammer 40,000: Dawn of War"
,,,,,"Warhammer 40,000: Dawn of War: Soulstorm"
,,,,,"Warhammer 40,000: Squad Command"
,,,,,Warhammer Online: Age of Reckoning
,,,,,Warhammer: Battle For Atluma
,,,,,Warhammer: Battle March
,,,,,Warhammer: Mark of Chaos
,,,,,Warhawk
,,,,,Wario Land: Shake It!
,,,,,Wario: Master of Disguise
,,,,,WarioWare Touched!
,,,,,WarioWare: Smooth Moves
,,,,,Warriors of the Lost Empire
,,,,,Warriors of the Lost Empire (JP sales)
,,,,,Warriors Orochi
,,,,,Warriors Orochi 2
,,,,,Warriors Orochi 2 (JP sales)
,,,,,Warship Gunner 2
,,,,,WarTech: Senko no Ronde
,,,,,Watashi no Relaxuma
,,,,,Way of the Samurai 3
,,,,,We Cheer
,,,,,We Love Golf!
,,,,,We Love Katamari
,,,,,We Ski
,,,,,We Ski & Snowboard
,,,,,Whac-A-Mole
,,,,,"What Did I Do to Deserve This, My Lord!? 2"
,,,,,What's Cooking? Jamie Oliver
,,,,,White Knight Chronicles: International Edition
,,,,,Who Wants to be a Millionaire: 1st Edition
,,,,,Who Wants to be a Millionaire: 2nd Edition
,,,,,Wiffle Ball Advance
,,,,,Wii Fit
,,,,,Wii Music
,,,,,Wii Play
,,,,,Wii Sports
,,,,,Wild ARMs 4
,,,,,Wild ARMs 5
,,,,,Wild ARMs 5 (jp sales)
,,,,,Wild ARMs XF
,,,,,Wild Earth: African Safari
,,,,,WinBack 2: Project Poseidon
,,,,,Wing Island
,,,,,Wings of War
,,,,,Winning Eleven: Pro Evolution Soccer 2007
,,,,,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales)
,,,,,Winning Post 7 Maximum 2008
,,,,,Winning Post 7: Maximum 2007
,,,,,Winter Sports 2: The Next Challenge
,,,,,Winter Sports: The Ultimate Challenge
,,,,,Winx Club
,,,,,Winx Club: Mission Enchantix
,,,,,Winx Club: Quest for the Codex
,,,,,WipEout Pulse
,,,,,WipEout Pure
,,,,,Without Warning
,,,,,Wizardry XTH: Unlimited Students
,,,,,Women's Volleyball Championship
,,,,,Wonder Pets! Save the Animals!
,,,,,Wonder World Amusement Park
,,,,,Wordfish
,,,,,WordJong
,,,,,WordJong Party
,,,,,Wordmaster
,,,,,World Championship Cards
,,,,,World Championship Games: A Track & Field Event
,,,,,World Championship Poker
,,,,,World Championship Poker 2: Featuring Howard Lederer
,,,,,World Championship Poker featuring Howard Lederer: All In
,,,,,World Championship Poker: Deluxe Series
,,,,,World Championship Poker: Featuring Howard Lederer - All In
,,,,,World Championship Poker: Howard Lederer - All In
,,,,,World Championship Pool 2004
,,,,,World Championship Rugby
,,,,,World Heroes Anthology
,,,,,World in Conflict
,,,,,World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto
,,,,,World of Goo
,,,,,World of Warcraft
,,,,,World of Warcraft: The Burning Crusade
,,,,,World of Warcraft: Wrath of the Lich King
,,,,,World Poker Tour
,,,,,World Series of Poker
,,,,,World Series of Poker 2008: Battle for the Bracelets
,,,,,World Series of Poker: Tournament of Champions 2007 Edition
,,,,,World Snooker Challenge 2005
,,,,,World Snooker Championship 2007
,,,,,World Soccer Winning Eleven 7 International (JP version)
,,,,,World Soccer Winning Eleven 8 International
,,,,,World Soccer Winning Eleven 8: Liveware Evolution
,,,,,World Soccer Winning Eleven 9
,,,,,World Soccer Winning Eleven 9 (JP & Others sales)
,,,,,World Soccer Winning Eleven 9 (US sales)
,,,,,World Soccer Winning Eleven 9 Bonus Pack
,,,,,World Tour Soccer
,,,,,World Tour Soccer 06
,,,,,World Tour Soccer 2005
,,,,,World Tour Soccer 2006
,,,,,World War II Combat: Road To Berlin
,,,,,Worldwide Soccer Manager 2006
,,,,,Worldwide Soccer Manager 2007
,,,,,Worldwide Soccer Manager 2008
,,,,,Worldwide Soccer Manager 2009
,,,,,Worms
,,,,,Worms 4: Mayhem
,,,,,Worms Forts: Under Siege
,,,,,Worms: A Space Oddity
,,,,,Worms: Open Warfare
,,,,,Worms: Open Warfare 2
,,,,,Wrath Unleashed
,,,,,WRC: FIA World Rally Championship
,,,,,Wrestle Angels: Survivor 2
,,,,,Wrestle Kingdom
,,,,,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen
,,,,,WTF: Work Time Fun
,,,,,WWE Day of Reckoning
,,,,,WWE Day of Reckoning 2
